name,website,actual-website,company-overview
Morrisons Supermarkets Plc,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/morrisons-supermarkets-plc,https://www.morrisons-corporate.com/,"Morrisons are the UK’s 4th largest supermarket and the UK’s largest fresh food manufacturer. Morrisons Wholesale serves more than 1,500 convenience stores across the UK through our Franchise Partnerships and Wholesale Supply relationships. We supply Safeway branded fresh and grocery products to convenience stores nationwide."
Mr Fitzpatrick's Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/mr-fitzpatricks-ltd,http://mrfitzpatricks.com/,"Nestled amongst the Pennines in the Rossendale Valley sits Mr. Fitzpatrick’s, Britain’s Last Original Temperance Bar founded in 1899. Now alongside it operates Mr. Fitzpatrick’s Limited, the artisan producer of vintage cordials, proudly supplying the worldwide market and flying the flag for Great British Drinks."
Mr Fothergill's Seeds,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/mr-fothergills-seeds,http://www.mr-fothergills-trade.com/,"Mr Fothergill’s was established in 1978. Since then we have grown from humble beginnings to become one of the biggest European suppliers of seed to the hobby garden market. We have expanded across our home borders to trade in over 30 countries around the world. Despite this successful growth Mr Fothergill’s remains a wholly family-owned British business now managed by the second generation of the founders, joint managing directors David Carey and John Fothergill. The values that have helped our customers and therefore us, succeed are as relevant now as they have ever been. Service, choice, quality and innovation are core to everything we do."
Mr Organic,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/mr-organic,https://mr-organic.com/,"Mr Organic pioneer delicious, plant-based, organic food cupboard staples, made with love for the planet! From their tasty sun-ripened Tomato Ketchup to their indulgent Dairy Free Chocolate Spreads, Mr Organic provides food for a more conscious way of living."
MRC,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/mrc,https://www.mrcflava.co.uk/,"At MRC we’ve been producing delicious marinades, seasoning and sauces for over 40 years. We’re a privately owned, family run British business and we’re very proud of our heritage. Experts in creating innovative flavour’s & products, we pride ourselves on adding value to the butchery industry and adding value to counters with mouth-watering flavours from around the world."
Muller Yoghurt & Desserts,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/muller-yoghurt-desserts,https://www.muller.co.uk/,"Müller
Müller is the 8th most chosen brand in the UK, picked from shelves more than 217 million times each year, and is ranked No. 12 in The Grocer’s Top 100 list of Britain’s Biggest Brands. Within its umbrella, Müller Yogurt & Desserts is the UK’s leading yogurt manufacturer responsible for major brands including Müllerlight, Müller Corner and Müller Rice. We also produce Cadbury chilled desserts under licence from Mondelez International and supply the UK private label yogurt market from a dedicated, state of the art yogurt facility."
Multimesh (UK) Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/multimesh-uk-ltd,http://www.multimesh.co.uk/,"We offer a range of wire bespoke catering baskets, fry baskets, wire cooling trays and also baking racks.
We manufacture wire products that provide heat resistance and durability, all of which are key to the catering sector. Furthermore, stringent safety, health and food hygiene regulations mean the demands of this industry are even more exacting. We’re proud to say our handmade British products are produced to a high standard ensuring our products last."
Munchy Seeds,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/munchy-seeds,https://www.munchyseeds.co.uk/,"At Munchy Seeds, we believe that life’s more fun when you shake things up and eat roasted seeds! We would know, we’ve been shaking things up and yelling about the virtues of the tiny little powerhouses of goodness for over 25 years. With nothing more than a fistful of seeds and a big fat YES, we’ve moved halfway across the world, raised two kids and grown a family business championing the power of tasty, roasted seeds. Try from our delicious ranges of sweet and savoury snacks, plus our all new Breakfast Boosters and Savoury Sprinkles."
Murco,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/murco,http://www.murco.co.uk/,"Murco provides a great choice of fuel supply with a range of packages that are competitive, reliable, flexible and designed to help you grow your business."
musclefood,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/musclefood,http://www.musclefood.com/,"We may have started small, but we’ve always had very big ideas, like totally changing the way people buy healthy food online. We launched in 2012 and we just haven’t stopped, a years’ worth of achievements always seems more like three at MuscleFood. Our customers are now our biggest advocates, and we’ve made 2.3m of them happy since 2012."
MYPROTEIN,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/myprotein,https://www.myprotein.com/,"We are Myprotein, we are the Worlds No.1 Online Sports Nutrition Brand. With over 13 million customers worldwide, we are pioneers in nutrition who inspire you to believe it and fuel you to achieve it."
N Smith & Co Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/n-smith-co-ltd,http://nsmithbox.co.uk/,"We manufacture cardboard packaging and point of purchase solutions for food, drink, gift, retail, industry & multiple other sectors including ecommerce, founded in 1901 and still privately owned to this date we offer cardboard products from protective transit boxes right through to fully printed display stands seen in all the major supermarkets & everything in between including cartons, shelf ready packaging & ecommerce boxes being delivered on a daily basis to all of our homes."
Nairn's Oatcakes Limited,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/nairns-oatcakes-limited,https://www.nairns-oatcakes.com/,"Baking with oats since 1896, the brand has certainly come a long way since then. Today, Nairn’s is much, much more than just an oatcake brand, for both consumers and trade alike, and now offers exciting products within the snacks, cereals, sweet biscuits and cracker categories. Despite this successful evolution, the core philosophy of making products that are simple, natural and wholesome is still at the heart of everything that Nairn’s does."
Nasty Juice,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/nasty-juice,https://nastyjuiceeu.com/,"Nasty Juice is a premium e-liquid company that has reached worldwide fame with their range of exotic and wholesome e-liquids. Nasty Juice entered the market in 2015 and very quickly due to its Premium e-liquids became a household name amongst vapers in the UK & Worldwide. Winning over 25 awards in a relatively short period for our products namely (Industry Leaders 2018, 2019, Best International Brand 2018, 2019 & 2020). The success of Nasty Juice has kept growing due to its undeniable quench for being the best in the Market. As we move into a new era of the Vape market we endeavour to move with current trends and remain at the forefront of this rapidly growing industry."
NaturePac,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/evolution-packaging-products-ltd,https://evolutionpackaging.co.uk/,"The home of NaturePac and CyclaPac. Evolution Packaging Product’s mission is to lead the packaging industry towards a more sustainable future. We will challenge the status quo, encourage innovation, and provide unbiased education."
Navarra Retail Systems,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/navarra-retail-systems,http://navarraretailsystems.com/,"Navarra Retail Systems have been supplying and servicing tobacco dispensing systems to the retail and hospitality industry since 2002. Our wide range of dispensers manufactured by GM Global Solutions are designed to meet all your tobacco retailing needs with a secure system linked to and operated by your EPOS. They give you security, stock control, extra space and efficiency resulting in easier management and more profit. They are your best defence against tobacco losses from robbery; break in or shrinkage. Our RDH ranges are supplied with the option of slat board door fronts or with digital HD media screens. We also supply high security hasps. The RDLE our low-level range allow for uninterrupted full backline shelving. Navarra also supply and fit shelving systems and RGBW Led back-lit panels giving you a one stop solution to transform your backline area. This year we are proud to introduce our new Versa range of secure multi product dispensers. Come and see us on stand M49"
